Timestamp,Q1,Q2,Q3,Q4,Q5,Q6,Avg_EAR,Std_EAR,Avg_MAR,Std_MAR,Positive_Percent,Neutral_Percent,Negative_Percent,Sentiment_Pos,Sentiment_Neu,Sentiment_Neg,Sentiment_Comp,Mean_Pitch,Std_Pitch,,,,,,,,,,,,,,,,,,,,
2025-08-30 17:20:14,Sometimes,Rarely,Often,Always,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.3250829364,0.03196937128,0.01349047291,0.005244591997,44.44444444,44.44444444,11.11111111,0,1,0,0,N/A,N/A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0
2025-08-30 17:22:39,Often,Often,Sometimes,Sometimes,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.322897731,0.0321365815,0.03333303801,0.005831602714,0,100,0,0.095,0.599,0.307,-0.6566,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-30 18:45:28,Often,Sometimes,Rarely,Rarely,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2519154909,0.01624164128,0.01330629063,0.009274682594,0,25,75,0.323,0.625,0.051,0.8122,N/A,N/A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-08-30 18:53:16,Sometimes,Sometimes,Often,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.2643991058,0.02546224844,0.01072080965,0.004003545095,25,25,50,0.161,0.657,0.182,-0.0772,N/A,N/A,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-08-30 18:56:22,Sometimes,Rarely,Rarely,,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2707876829,0.006995190567,0.01191785769,0.002855059938,0,100,0,0.396,0.492,0.112,0.7468,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-08-30 19:00:29,Rarely,Never,Never,Sometimes,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.3030665853,0.01380126727,0.02375053551,0.0309161167,0,75,25,0.649,0.351,0,0.5719,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
2025-08-30 19:09:35,Often,Sometimes,Rarely,Rarely,Often,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2710635656,0.03298982677,0.03246707268,0.009963955422,0,80,20,0.214,0.462,0.324,-0.2263,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
2025-08-30 19:14:28,Sometimes,Rarely,Never,Often,Sometimes,I feel completely burned out and often wonder if I can go on. I am at the point where I may need some changes or may need to seek some sort of help,0.2030166461,0.05318931874,0.04251274598,0.03977422549,0,75,25,0,0.683,0.317,-0.5023,N/A,N/A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2025-08-30 19:36:39,Rarely,Often,Always,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2617519862,0.02174608541,0.02975916674,0.0202564281,25,0,75,0.649,0.351,0,0.5719,N/A,N/A,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025-08-30 19:41:09,Sometimes,Rarely,Rarely,Always,Sometimes,I enjoy my work. I have no symptoms of burnout,0.2589691301,0.04067043896,0.017068623,0.008906366266,20,0,80,0.649,0.351,0,0.5719,N/A,N/A,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 19:41:14,Sometimes,Rarely,Rarely,Always,Sometimes,I enjoy my work. I have no symptoms of burnout,0.2589691301,0.04067043896,0.017068623,0.008906366266,20,0,80,0.649,0.351,0,0.5719,N/A,N/A,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 14:53:23,Always,Often,Always,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2520710362,0.0517932133,0.033667452,0.02536013469,40,10,50,0.253,0.685,0.062,0.6812,N/A,N/A,2,0,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-08-31 14:54:58,Always,Often,Always,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2520710362,0.0517932133,0.033667452,0.02536013469,40,10,50,0.253,0.685,0.062,0.6812,N/A,N/A,2,0,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-08-31 15:05:26,Always,Sometimes,Never,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.2342549206,0.02247357861,0.02580580156,0.02162842178,25,50,25,0.362,0.524,0.114,0.7964,N/A,N/A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 15:06:28,Sometimes,Sometimes,Sometimes,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2562220356,0.03889110299,0.0295564557,0.002884792139,0,63.63636364,36.36363636,0.376,0.353,0.271,0.2263,N/A,N/A,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0
2025-08-31 15:09:48,Sometimes,Often,Never,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2537582008,0.02292543391,0.0234149921,0.02607711018,20,60,20,0.347,0.575,0.077,0.7964,N/A,N/A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2025-08-31 15:08:58,Sometimes,Rarely,Never,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.3025643379,0.03840979758,0.02814585281,0.01077818133,33.33333333,55.55555556,11.11111111,0.349,0.651,0,0.8185,N/A,N/A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0
2025-08-31 15:12:50,Often,Sometimes,Rarely,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2756320559,0.05218803829,0.04030907461,0.0170634649,0,25,75,0.26,0.408,0.332,-0.1779,N/A,N/A,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2025-08-31 15:15:40,Sometimes,Sometimes,Always,Sometimes,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2214775088,0.03016821314,0.01678415692,0.005091918395,0,50,50,0,0.757,0.243,-0.5927,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0
2025-08-31 15:16:13,Often,Always,Often,Rarely,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2454609941,0.06567727678,0.03218419878,0.01560889143,0,50,50,0,0.901,0.099,-0.1901,N/A,N/A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2025-08-31 15:19:17,Always,Often,Sometimes,Rarely,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2194764458,0.06491997117,0.03139543604,0.03557332059,25,75,0,0.348,0.419,0.233,0.296,N/A,N/A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2025-08-31 15:21:13,Always,Often,Often,Never,Rarely,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2717034742,0.04305679955,0.05525657149,0.008591167796,0,50,50,0.103,0.342,0.555,-0.765,N/A,N/A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2025-08-31 15:21:23,Always,Often,Often,Never,Rarely,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2717034742,0.04305679955,0.05525657149,0.008591167796,0,50,50,0.103,0.342,0.555,-0.765,N/A,N/A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2025-08-31 15:21:30,Often,Sometimes,Rarely,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2245938434,0.02673606901,0.01491806719,0.004813154497,10,70,20,0.233,0.767,0,0.4854,N/A,N/A,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0
2025-08-31 15:24:17,Rarely,Rarely,Never,Sometimes,Sometimes,I enjoy my work. I have no symptoms of burnout,0.2619403571,0.02666644566,0.02825431194,0.004013935333,0,100,0,0.421,0.579,0,0.7013,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 15:24:25,Rarely,Rarely,Never,Sometimes,Sometimes,I enjoy my work. I have no symptoms of burnout,0.2619403571,0.02666644566,0.02825431194,0.004013935333,0,100,0,0.421,0.579,0,0.7013,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 15:24:30,Sometimes,Never,Sometimes,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2531371588,0.05140761535,0.05735836392,0.04536980172,40,40,20,0.598,0.402,0,0.9246,N/A,N/A,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0
2025-08-31 15:27:52,Always,Rarely,Sometimes,Sometimes,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2851867456,0.04554249151,0.02930169069,0.01166999434,0,100,0,0.43,0.57,0,0.7212,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 15:28:27,Often,Always,Often,Sometimes,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2552767412,0.02181019793,0.04677057673,0.03716816172,16.66666667,0,83.33333333,0.293,0.707,0,0.4404,N/A,N/A,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2025-08-31 15:28:34,Often,Always,Often,Sometimes,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2552767412,0.02181019793,0.04677057673,0.03716816172,16.66666667,0,83.33333333,0.293,0.707,0,0.4404,N/A,N/A,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2025-08-31 15:29:00,Often,Sometimes,Never,Always,Always,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2568030061,0.07536317479,0.0356709773,0.0293244732,10,80,10,0.592,0.408,0,0.4404,N/A,N/A,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0
2025-08-31 15:31:10,Sometimes,Often,Rarely,Rarely,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2544762276,0.02158604709,0.03812655814,0.0212903927,0,0,100,0.366,0.548,0.086,0.8479,N/A,N/A,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
2025-08-31 15:31:36,Sometimes,Often,Always,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2321292757,0.0279843832,0.02212156522,0.008893854051,0,83.33333333,16.66666667,0,0.909,0.091,-0.3612,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
2025-08-31 15:35:16,Always,Often,Sometimes,Sometimes,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2520417601,0.06816433257,0.03343424653,0.03226755398,80,10,10,0.204,0.556,0.241,-0.1027,N/A,N/A,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2025-08-31 15:35:30,Always,Often,Sometimes,Sometimes,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2520417601,0.06816433257,0.03343424653,0.03226755398,80,10,10,0.204,0.556,0.241,-0.1027,N/A,N/A,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2025-08-31 15:39:51,Rarely,Rarely,Sometimes,Sometimes,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2767126619,0.04219054411,0.01660067392,0.00518620835,50,25,25,0.067,0.797,0.136,-0.3919,N/A,N/A,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2025-08-31 15:42:22,Sometimes,Sometimes,Rarely,Sometimes,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2718185265,0.03263734461,0.03221554822,0.03336939089,40,20,40,0.244,0.756,0,0.4404,N/A,N/A,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0
2025-08-31 15:42:36,Sometimes,Never,Rarely,Always,Always,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2970532838,0.02387737778,0.04117060119,0.0141990933,0,77.77777778,22.22222222,0.094,0.906,0,0.3384,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0
2025-08-31 15:42:39,Sometimes,Sometimes,Rarely,Sometimes,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2718185265,0.03263734461,0.03221554822,0.03336939089,40,20,40,0.244,0.756,0,0.4404,N/A,N/A,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0
2025-08-31 15:46:06,Often,Sometimes,Rarely,Sometimes,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2872071676,0.03251978222,0.02985701171,0.004708870951,0,75,25,0.208,0.568,0.224,-0.0627,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2025-08-31 15:47:18,Often,Sometimes,Rarely,Sometimes,Often,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2495857644,0.1106726479,0.03344674279,0.03382714377,30,50,20,0.161,0.839,0,0.3612,N/A,N/A,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,5,0
2025-08-31 15:47:51,Always,Sometimes,Often,Sometimes,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2871410009,0.03610919938,0.01764055084,0.02456505412,0,100,0,0,1,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2025-08-31 15:50:25,Sometimes,Often,Rarely,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2762659406,0.02638335638,0.03718509984,0.005133576873,0,100,0,0,0.887,0.113,-0.4215,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2025-08-31 15:51:22,Sometimes,Rarely,Sometimes,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2401112835,0.03371725739,0.01716384572,0.005359914535,50,50,0,0,0.837,0.163,-0.5704,N/A,N/A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 15:51:44,Sometimes,Rarely,Rarely,Always,Always,I enjoy my work. I have no symptoms of burnout,0.3156979772,0.0523488644,0.01488331405,0.004294741345,0,100,0,0,1,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-31 15:51:58,Sometimes,Rarely,Rarely,Always,Always,I enjoy my work. I have no symptoms of burnout,0.3156979772,0.0523488644,0.01488331405,0.004294741345,0,100,0,0,1,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-31 15:55:41,Sometimes,Sometimes,Often,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2635552651,0.03271826129,0.04747768317,0.0251218059,20,60,20,0,1,0,0,N/A,N/A,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-31 15:56:47,Rarely,Sometimes,Sometimes,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2801277138,0.02124656431,0.0283414194,0.008863516618,0,60,40,0,0.924,0.076,-0.2057,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2025-08-31 16:01:55,Sometimes,Often,Sometimes,Always,Always,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2701364862,0.0398859323,0.0305587797,0.02342312059,33.33333333,44.44444444,22.22222222,0,0.589,0.411,-0.4201,N/A,N/A,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,4,0
2025-08-31 16:02:18,Often,Often,Sometimes,Rarely,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2672292336,0.03452986976,0.04312827204,0.01222762608,0,50,50,0,1,0,0,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0
2025-08-31 16:05:00,Sometimes,Sometimes,Often,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.285603608,0.04143041238,0.01835742364,0.01276760048,10,80,10,0,1,0,0,N/A,N/A,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0
2025-08-31 16:06:30,Often,Sometimes,Never,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2303058596,0.04109361375,0.02923443147,0.02255525315,25,25,50,0.275,0.491,0.234,0.2732,N/A,N/A,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2025-08-31 16:08:33,Sometimes,Sometimes,Rarely,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2776773067,0.04636229351,0.02155051105,0.02637566369,0,70,30,0,1,0,0,N/A,N/A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0
2025-08-31 16:08:44,Sometimes,Sometimes,Rarely,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2776773067,0.04636229351,0.02155051105,0.02637566369,0,70,30,0.146,0.854,0,0.34,N/A,N/A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0
2025-08-31 16:10:02,Often,Often,Sometimes,Rarely,Rarely,The symptoms of burnout that I’m experiencing won’t go away. I think about frustration at work a lot,0.2575862034,0.02197500855,0.01164773416,0.008261391406,0,50,50,0,0.771,0.229,-0.7282,N/A,N/A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
2025-08-31 16:12:36,Rarely,Never,Never,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2936219124,0.01756207548,0.02044134627,0.003208584819,10,60,30,0.266,0.734,0,0.4404,N/A,N/A,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-31 16:13:38,Rarely,Rarely,Sometimes,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.268677278,0.01310335223,0.017257199,0.01781787195,50,50,0,0.093,0.755,0.151,-0.1154,N/A,N/A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:17:05,Sometimes,Sometimes,Rarely,Often,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.3095444963,0.02079418499,0.02658688253,0.004801307093,0,100,0,0.244,0.756,0,0.4404,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-31 16:17:07,Often,Sometimes,Sometimes,Rarely,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2665834215,0.02772186636,0.02764508537,0.02674114933,10,40,50,0,0.872,0.128,-0.3612,N/A,N/A,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 16:18:03,Sometimes,Often,Rarely,Sometimes,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2391893928,0.03643487848,0.03995241423,0.02125113064,0,50,50,0.157,0.629,0.214,-0.1154,N/A,N/A,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:17:19,Often,Sometimes,Sometimes,Rarely,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2665834215,0.02772186636,0.02764508537,0.02674114933,10,40,50,0,0.872,0.128,-0.3612,N/A,N/A,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 16:20:03,Rarely,Sometimes,Never,Rarely,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2274846061,0.02877675937,0.04578516171,0.01569391619,0,20,80,0,0.433,0.567,-0.3865,N/A,N/A,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,0,0,2,0
2025-08-31 16:22:38,Often,Sometimes,Rarely,Often,Always,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2963912799,0.02018646742,0.03452879756,0.006731988141,0,75,25,0.153,0.613,0.233,-0.0773,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2025-08-31 16:22:19,Sometimes,Rarely,Rarely,Always,Always,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2461688511,0.02828442795,0.01833028694,0.01003783539,60,40,0,0.411,0.589,0,0.6794,N/A,N/A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:22:23,Sometimes,Rarely,Rarely,Always,Always,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2461688511,0.02828442795,0.01833028694,0.01003783539,60,40,0,0.411,0.589,0,0.6794,N/A,N/A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:24:59,Sometimes,Rarely,Rarely,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2480503074,0.03118853959,0.02785953914,0.03099915298,40,40,20,0.411,0.589,0,0.6794,N/A,N/A,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:25:15,Sometimes,Rarely,Rarely,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2480503074,0.03118853959,0.02785953914,0.03099915298,40,40,20,0.524,0.476,0,0.5106,N/A,N/A,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:25:53,Sometimes,Rarely,Rarely,Often,Sometimes,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2480503074,0.03118853959,0.02785953914,0.03099915298,40,40,20,0.518,0.482,0,0.8225,N/A,N/A,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2025-08-31 16:29:57,Sometimes,Never,Never,Always,Sometimes,I enjoy my work. I have no symptoms of burnout,0.2337950424,0.01159139339,0.02387193979,0.02680779696,0,75,25,0.221,0.685,0.094,0.6124,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2025-08-31 16:29:21,Often,Sometimes,Rarely,Always,Often,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2005149413,0.03586564533,0.03984110778,0.01750905405,0,40,60,0,0.884,0.116,-0.3612,N/A,N/A,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0
2025-08-31 16:33:09,Sometimes,Rarely,Always,Often,Rarely,"Occasionally I am under stress, and I don’t always have as much energy as I once did, but I don’t feel burned out",0.2525106232,0.03511255698,0.01780110224,0.009321128449,0,50,50,0.355,0.645,0,0.5267,N/A,N/A,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0
2025-08-31 17:17:29,Sometimes,Rarely,Rarely,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.2403005319,0.02864359371,0.03646741001,0.02148291145,50,20,30,0,1,0,0,N/A,N/A,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2025-08-31 17:18:26,Sometimes,Always,Never,Often,Sometimes,I enjoy my work. I have no symptoms of burnout,0.3046999871,0.04426460001,0.03612546275,0.01469751559,0,100,0,0,0.757,0.243,-0.6953,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-08-31 17:23:29,Rarely,Rarely,Never,Sometimes,Sometimes,I enjoy my work. I have no symptoms of burnout,0.271276046,0.02981834473,0.01643583101,0.008545498593,40,0,60,0.551,0.449,0,0.8225,N/A,N/A,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2025-08-31 17:23:34,Never,Never,Rarely,Always,Often,I enjoy my work. I have no symptoms of burnout,0.2664075479,0.04163324446,0.0141051425,0.004494078552,0,91.66666667,8.333333333,0,1,0,0,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0
2025-08-31 17:26:05,Sometimes,Rarely,Sometimes,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.2524289382,0.06078525964,0.05784841527,0.02972640563,63.63636364,18.18181818,18.18181818,0,1,0,0,N/A,N/A,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2025-08-31 17:26:26,Sometimes,Rarely,Sometimes,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.2524289382,0.06078525964,0.05784841527,0.02972640563,63.63636364,18.18181818,18.18181818,0,1,0,0,N/A,N/A,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2025-08-31 17:30:15,Sometimes,Rarely,Rarely,Sometimes,Often,I enjoy my work. I have no symptoms of burnout,0.3416593259,0.05139953358,0.01939983854,0.01249463148,0,90,10,0.325,0.675,0,0.7391,N/A,N/A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2025-08-31 17:34:39,Always,Always,Sometimes,Always,Often,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2129795533,0.04031099269,0.04462133396,0.02377117525,33.33333333,16.66666667,50,0.193,0.677,0.13,0.296,N/A,N/A,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2025-08-31 17:36:45,Sometimes,Sometimes,Sometimes,Often,Sometimes,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2698437123,0.05390702021,0.03136219101,0.03504157901,36.36363636,27.27272727,36.36363636,0.3,0.7,0,0.5927,N/A,N/A,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,3,0
2025-08-31 17:37:40,Often,Always,Sometimes,Sometimes,Never,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.2531268162,0.05381929023,0.07607831499,0.06121749927,50,25,25,0,1,0,0,N/A,N/A,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-08-31 17:38:53,Always,Often,Sometimes,,Often,"I am definitely burning out and have one or more symptoms of burnout, such as physical and emotional exhaustion",0.229494756,0.04086598365,0.02483941064,0.02284574419,16.66666667,75,8.333333333,0.3,0.7,0,0.5927,N/A,N/A,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0
